nama,kategori,kecamatan,price_label,rating_avg,deskripsi,shortLink,is_kuesioner,photo_url,photo_source
"KFC, Zamrud Bekasi",Cepat saji,Mustika Jaya,50rb - 100rb,4.7,,https://gofood.link/u/3PabG,0,,
"McDonald's, Bekasi Mustika Jaya Setu","Cepat saji, Sweets, Jajanan",Bantargebang,50rb - 100rb,4.7,,https://gofood.link/u/87R8,0,,
Jajanan Aqilathalla,"Sweets, Jajanan",Pondok Gede,50rb - 100rb,0.0,,https://gofood.link/u/rqKB0,0,,
"Domino's Pizza, Jatiwaringin","Pizza & pasta, Cepat saji, Jajanan",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/yM9dS4b,0,,
"I Am Geprek Bensu, Jatiwaringin","Ayam & bebek, Aneka nasi, Cepat saji",Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/Q5g7W,0,,
"WARUNG SATE SOLO PAK CIPTO, NUSA PHALA",Sate,Jatiasih,50rb - 100rb,4.3,,https://gofood.link/u/0ngY5,0,,
"Dapur Mie Aceh 2, Pondok Gede","Bakmie, Jajanan, Aneka nasi",Pondok Gede,25rb - 50rb,4.6,,https://gofood.link/u/A0wRq,0,,
"Rumah Makan & Seafood 99,BTR, Bekasi Timur",Seafood,Mustika Jaya,50rb - 100rb,4.7,,https://gofood.link/u/MbzyQ,0,,
"McDonald's, Jatiwaringin Bekasi","Cepat saji, Sweets, Jajanan",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/Z30Y,0,,
"Richeese Factory, Jatiwaringin","Cepat saji, Ayam & bebek, Aneka nasi",Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/Q5rd2,0,,
"Seafood 27, Jatiwaringin",Seafood,Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/N7vNR,0,,
"Makaroni Ngehe, Foxtrot Bekasi",Jajanan,Pondok Gede,10rb - 25rb,4.7,,https://gofood.link/u/WKQMv,0,,
"Gudang Alpukat Mentega, Jatiasih",Sweets,Pondok Melati,25rb - 50rb,4.7,,https://gofood.link/u/r27DJ,0,,
"Warung Bu Menik, Pondok Gede","Ayam & bebek, Bakso & soto",Pondok Gede,10rb - 25rb,4.2,,https://gofood.link/u/ypLx2,0,,
"Bakso RT Pangkalan 1B, Bantar Gebang",Bakso & soto,Bantargebang,25rb - 50rb,4.4,,https://gofood.link/u/mxv29,0,https://api.jajanbekasi.web.id/foto/162_Bakso_RT_Pangkalan_1B_Bantar_Gebang.jpg,cached
"Ayam Gepuk Pak Gembus, Jatiwaringin","Ayam & bebek, Aneka nasi",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/lyK2a,0,,
"Waroeng Steak And Shake, Jatiwaringin",Barat,Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/007KO,0,,
"Haus! x Hot Oppa, Jatiwaringin","Minuman, Jajanan, Kopi",Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/N7JBk,0,,
"Oke Juice, Jatimakmur",Minuman,Pondok Gede,10rb - 25rb,3.9,,https://gofood.link/a/yM9NZ5y,0,,
"Dapur Uni Dona d&d, Jati Makmur",Bakso & soto,Pondok Gede,25rb - 50rb,4.3,,https://gofood.link/a/yMa5V4b,0,,
"O-Takoyaki, Legok","Jajanan, Minuman, Jepang",Pondok Melati,25rb - 50rb,4.8,"Promo : Semarak Tahun Ajaran Baru
Promo Hanya berlaku untuk Menu paket Berlaku setiap hari mulai Jam 13:00 - 17:00
Tanggal Berlaku Promo : 18 Juli 2018 - 18 Agustus 2018
Selama Persediaan Masih Ada",https://gofood.link/u/7mVVr,0,https://api.jajanbekasi.web.id/foto/O-Takoyaki_Legok.jpg,gofood_og
"Ayam Geprek Kemayu, Pasar Kecapi",Ayam & bebek,Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/a/yM9Ldm5,0,https://api.jajanbekasi.web.id/foto/Ayam_Geprek_Kemayu_Pasar_Kecapi.jpg,gofood_og
"Ayam Geprek Sop Iga Mak Jaenah, Jatiwaringin","Aneka nasi, Ayam & bebek",Pondok Gede,25rb - 50rb,4.1,,https://gofood.link/u/VRm0,0,,
"Bang Doel Sop, Mustika Jaya","Aneka nasi, Bakso & soto, Minuman",Mustika Jaya,25rb - 50rb,4.8,,https://gofood.link/u/k9Qj,0,https://api.jajanbekasi.web.id/foto/Bang_Doel_Sop_Mustika_Jaya.jpg,gofood_og
"Amanda Brownies, Jatiwaringin",Sweets,Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/2LM4D,0,,
"Mie Ayam Bakso Uje 2, Mustika Jaya",Bakmie,Bantargebang,10rb - 25rb,0.0,,https://gofood.link/u/N0jAZ,0,https://api.jajanbekasi.web.id/foto/Mie_Ayam_Bakso_Uje_2_Mustika_Jaya.jpg,gofood_og
"Gudeg Jogja Bu Tomo, Komp BDN",Aneka nasi,Pondok Gede,10rb - 25rb,4.6,,https://gofood.link/u/J4Nzn,0,,
"Cwie Mie Ayam Malang Tugu, Pondok Melati",Bakmie,Pondok Gede,25rb - 50rb,4.4,,https://gofood.link/u/GedmN,0,,
"Taraso, Bekasi",Aneka nasi,Pondok Gede,25rb - 50rb,4.8,,https://gofood.link/u/0zNAM,0,,
"Pisang Goreng Rafa, Jatiluhur","Jajanan, Minuman, Sweets",Jatiasih,25rb - 50rb,4.4,,https://gofood.link/u/V59Rg,0,,
"Majestyk Bakery & Cakes, Pondok Gede","Jajanan, Sweets, Roti",Pondok Gede,50rb - 100rb,4.3,,https://gofood.link/a/yM9vEiw,0,,
"EL Food and Snack, Pondok Gede","Cepat saji, Barat, Jajanan",Pondok Gede,25rb - 50rb,0.0,"""Pecel Sriwijaya adalah warung makan dengan berbagai pilihan inovasi ayam bakar dengan sambal khas sumatera, dengan ungkepan ayam yang empuk dan gurih rasanya """,https://gofood.link/u/vxy5,0,,
"Sate Domba Hj. Rahmah Khas Betawi, Jatimelati","Bakso & soto, Sate",Pondok Melati,25rb - 50rb,4.5,,https://gofood.link/u/l1eq,0,,
"Nasi Uduk Idaman, Jatiwaringin","Bakso & soto, Ayam & bebek",Pondok Gede,25rb - 50rb,4.8,"Pelayanan di resto kami ramah kami juga menerapkan kualitas rasa bintang lima harga kaki lima


",https://gofood.link/u/O1bGg,0,,
"Bubur Ayam Barokah Pondok Gede, Pondok Gede","Aneka nasi, Cepat saji",Pondok Gede,10rb - 25rb,4.1,,https://gofood.link/u/O3mPp,0,,
"Butri Cake and Bakery, Jatirahayu","Sweets, Roti, Jajanan",Pondok Melati,50rb - 100rb,4.3,,https://gofood.link/a/yM9QJZS,0,https://api.jajanbekasi.web.id/foto/Butri_Cake_and_Bakery_Jatirahayu.jpg,gofood_og
"Abuba Steak, Jatiwaringin",Barat,Pondok Gede,50rb - 100rb,4.8,"ABUBA steak pelopor restoran steak dengan harga terjangkau di Jakarta. Rasakan Sensasi Kelezatan Steak dan Sausnya! Tersebar outletnya di Jakarta dan Bandung. Menu favorit Wagyu Steak, Sirloin, Tenderloin, T-bone, Salmon. Beragam appetizer dan side dish nikmat siap melengkapi steak kamu. Yummm... ABUBA steak, It's My Steak.",https://gofood.link/u/zyZ1k,0,,
"Tahu Bakso AB, Puri Gading",Jajanan,Pondok Melati,50rb - 100rb,4.7,,https://gofood.link/u/7mabm,0,,
"Sate Tegal Barokah 17, Pondok Melati",Sate,Pondok Melati,10rb - 25rb,4.7,,https://gofood.link/u/ZlNkP,0,https://api.jajanbekasi.web.id/foto/Sate_Tegal_Barokah_17_Pondok_Melati.jpg,gofood_og
"RM. Padang Jaya, Mustika Jaya",Aneka nasi,Mustika Jaya,25rb - 50rb,4.6,,https://gofood.link/u/kL0eA,0,https://api.jajanbekasi.web.id/foto/153_RM_Padang_Jaya_Mustika_Jaya.jpg,cached
"Raja Alpukat Mentega 01, Pondok Melati",Jajanan,Pondok Melati,25rb - 50rb,0.0,,https://gofood.link/u/ggryV,0,,
"Icetagram Bubble Dink, Pondok Melati","Aneka nasi, Bakso & soto",Pondok Melati,25rb - 50rb,3.1,,https://gofood.link/u/OJJlL,0,https://api.jajanbekasi.web.id/foto/Icetagram_Bubble_Dink_Pondok_Melati.jpg,gofood_og
"Kupat Tahu Magelang AA, Pondok Melati",Jajanan,Pondok Melati,50rb - 100rb,4.5,,https://gofood.link/a/yM9kbom,0,,
"Tako Bar Takoyaki, Puri Gading","Jajanan, Cepat saji, Jepang",Pondok Melati,25rb - 50rb,2.7,,https://gofood.link/u/ZlmM,0,,
"Kopi Raden, Pondok Melati","Aneka nasi, Kopi, Minuman",Pondok Melati,25rb - 50rb,4.6,,https://gofood.link/u/KjL89,0,,
"Toko Kue Ibu Danis, Puri Gading",Roti,Pondok Melati,50rb - 100rb,4.7,,https://gofood.link/u/O3JRa,0,,
"Radja Gurame, Hankam",Seafood,Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/u/pgaWB,0,https://api.jajanbekasi.web.id/foto/Radja_Gurame_Hankam.jpg,gofood_og
"Mie Aceh & Mie Kocok Aceh Ajib, Puri Gading",Bakmie,Pondok Melati,25rb - 50rb,4.6,,https://gofood.link/u/ypMe2,0,,
"Bakmie/Nasi Campur Kalimantan, Bekasi","Aneka nasi, Bakmie",Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/u/dewDO,0,https://api.jajanbekasi.web.id/foto/BakmieNasi_Campur_Kalimantan_Bekasi.jpg,gofood_og
"Kopi Namtuju, Pondok Melati","Kopi, Minuman, Jajanan",Pondok Melati,25rb - 50rb,4.6,,https://gofood.link/u/rMPR0,0,,
"Kalasan Sedap Rasa 88 Ny Andreas, Jalan Raya Kp Sawah","Ayam & bebek, Bakso & soto",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/u/Mx8j,0,,
Seblak Sosmed 10,Jajanan,Pondok Melati,25rb - 50rb,4.5,,https://gofood.link/a/yM9zEQm,0,https://api.jajanbekasi.web.id/foto/Seblak_Sosmed_10.jpg,gofood_og
Kedai Sop BTR,"Bakso & soto, Ayam & bebek",Mustika Jaya,25rb - 50rb,4.3,,https://gofood.link/a/yM93aXN,0,,
"Ayam Geprek Juara, Hankam","Aneka nasi, Ayam & bebek",Pondok Melati,25rb - 50rb,4.7,,https://gofood.link/a/yM9kVFS,0,https://api.jajanbekasi.web.id/foto/Ayam_Geprek_Juara_Hankam.jpg,gofood_og
"Waroeng Kampoeng Seafood & Ropang, Hankam",Seafood,Pondok Melati,50rb - 100rb,4.8,,https://gofood.link/u/aVe7A,0,https://api.jajanbekasi.web.id/foto/Waroeng_Kampoeng_Seafood_Ropang_Hankam.jpg,gofood_og
"Solaria, Plaza Pondok Gede 2","Seafood, Chinese, Aneka nasi",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/evb4,0,,
"Bakso Lapangan Tembak Senayan, Pondok Gede - Kyati Group",Bakso & soto,Pondok Gede,50rb - 100rb,4.6,,https://gofood.link/u/LGG8l,0,,
"KFC, Pondok Gede Park",Cepat saji,Pondok Gede,25rb - 50rb,4.7,,https://gofood.link/u/deQxA,0,,
"D'COST, Pondok Gede","Seafood, Aneka nasi",Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/a/yM9NhqL,0,,
"HokBen, Plaza Pondok Gede","Cepat saji, Jepang",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/a/yMa5CEU,0,,
"Id'Crazz Mini Cafe ( MiCa ), Jatirahayu","Aneka nasi, Cepat saji, Kopi",Pondok Melati,25rb - 50rb,4.8,,https://gofood.link/u/GK28M,0,https://api.jajanbekasi.web.id/foto/IdCrazz_Mini_Cafe_MiCa_Jatirahayu.jpg,gofood_og
"Jambu Bonbon, Plaza Pondok Gede",Sweets,Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/419Pg,0,,
"KFC, Pondok Gede Plaza",Cepat saji,Pondok Gede,50rb - 100rb,4.7,,https://gofood.link/u/9148g,0,,
A&W Plaza Pondok Gede,Cepat saji,Pondok Gede,50rb - 100rb,4.9,,https://gofood.link/u/Bl3y2,0,https://api.jajanbekasi.web.id/foto/18_AW_Plaza_Pondok_Gede.jpg,cached
"Dons Burger Cafe, Plaza Pondok Gede",Cepat saji,Pondok Gede,25rb - 50rb,4.5,,https://gofood.link/u/qvlYk,0,,
"Dunkin' Donuts, Pondok Gede","Roti, Kopi, Sweets",Pondok Gede,50rb - 100rb,4.2,,https://gofood.link/u/rmDB,0,https://api.jajanbekasi.web.id/foto/166_Dunkin_Donuts_Pondok_Gede.jpg,cached
"Gokana Ramen & Teppan, Pondok Gede Plaza","Jepang, Aneka nasi, Bakmie, Thailand",Pondok Gede,50rb - 100rb,4.5,,https://gofood.link/u/POmy5,0,,
"Spesial Soto Boyolali (SSB) Hj. Hesti Widodo, Puri Gading",Bakso & soto,Pondok Melati,10rb - 25rb,4.8,,https://gofood.link/u/D38r,0,https://api.jajanbekasi.web.id/foto/Spesial_Soto_Boyolali_SSB_Hj_Hesti_Widodo_Puri_Gading.jpg,gofood_og
"Kopi Kaya, Pondok Gede","Minuman, Sweets, Kopi",Pondok Gede,10rb - 25rb,0.0,,https://gofood.link/u/ZZvA,0,,
"Cozy Cafe & Resto, Pondok Gede Plaza","Barat, Aneka nasi, Bakmie",Pondok Gede,50rb - 100rb,4.8,,https://gofood.link/u/bRxKM,0,,
"Radja Gurame, Pondok Gede",Seafood,Pondok Gede,50rb - 100rb,4.5,,https://gofood.link/u/752VP,0,,
Wizky Dimsum,Cepat saji,Pondok Melati,25rb - 50rb,3.3,,https://gofood.link/u/bgay,0,https://api.jajanbekasi.web.id/foto/Wizky_Dimsum.jpg,gofood_og
"Cafe Perlu Dicoba, Jatiasih","Ayam & bebek, Jajanan, Bakso & soto",Jatiasih,25rb - 50rb,4.7,,https://gofood.link/u/k4qmP,0,,
Waroenk Bamboe PGR,"Cepat saji, Jajanan, Jepang",Pondok Melati,25rb - 50rb,4.2,,https://gofood.link/u/Le9qR,0,,
Tuah Saiyo,Aneka nasi,Pondok Melati,25rb - 50rb,4.5,,https://gofood.link/u/nxp5,0,,
"Bittersweet By Najla, Sumarecon Bekasi",Sweets,Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/G8o23rb,0,,
"Mie Gacoan Bekasi, Juanda",Bakmie,Bekasi Timur,10rb - 25rb,4.7,,https://gofood.link/a/DVTDjB7,0,https://api.jajanbekasi.web.id/foto/Mie_Gacoan_Bekasi_Juanda.jpg,gofood_og
"Richeese Factory, Mega Mall Bekasi","Aneka nasi, Ayam & bebek, Cepat saji",Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/u/pjPJM,0,,
"Republic Kebab Premium, Kayuringin Jaya",Jajanan,Bekasi Selatan,25rb - 50rb,4.8,,https://gofood.link/a/DkT2Mwd,0,,
"620 HokBen, Summarecon Boulevard Bekasi","Jepang, Cepat saji",Bekasi Utara,50rb - 100rb,4.8,,https://gofood.link/u/2Qzp,0,,
"Burger King, Summarecon Bekasi","Cepat saji, Aneka nasi, Jajanan, Ayam & bebek",Bekasi Utara,25rb - 50rb,4.7,,https://gofood.link/u/g3Vrl,0,,
"Richeese Factory, Summarecon Bekasi","Cepat saji, Ayam & bebek, Aneka nasi",Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/yMa5T5G,0,,
"Ayam Geprek Ganas, Letjen Sarbini","Ayam & bebek, Minuman, Cepat saji",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/ypRKuU1,0,,
"Burger Bangor Express, Agus Salim","Barat, Cepat saji, Ayam & bebek",Bekasi Timur,50rb - 100rb,4.7,,https://gofood.link/a/BuiWnqU,0,https://api.jajanbekasi.web.id/foto/Burger_Bangor_Express_Agus_Salim.jpg,gofood_og
"Nasi Goreng Gila Dua Saudara, Anggrek Raya","Aneka nasi, Cepat saji, Seafood",Bekasi Barat,25rb - 50rb,4.5,,https://gofood.link/a/BCfPx31,0,,
"Ayam Bakar, Ayam Goreng & Seblak Dapur EKM Bekasi, Rawa Bugel","Cepat saji, Ayam & bebek, Aneka nasi",Bekasi Utara,25rb - 50rb,4.5,,https://gofood.link/a/zqiMQ6j,0,,
"Burger King, Lagoon Avenue","Ayam & bebek, Cepat saji, Aneka nasi, Jajanan",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/a/yM9k5w5,0,,
"Sushi Yay, Bintara","Aneka nasi, Jepang, Ayam & bebek",Bekasi Barat,50rb - 100rb,4.6,,https://gofood.link/a/E1WPSJu,0,,
"Restoran Sederhana, Bekasi Town Square",Aneka nasi,Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/u/r2Q0m,0,https://api.jajanbekasi.web.id/foto/Restoran_Sederhana_Bekasi_Town_Square.jpg,gofood_og
"Mixue Summarecon, Bekasi","Minuman, Jajanan, Sweets",Bekasi Utara,25rb - 50rb,4.7,,https://gofood.link/a/D4WZn8f,0,https://api.jajanbekasi.web.id/foto/Mixue_Summarecon_Bekasi.jpg,gofood_og
"Ayam Goreng Sultan, Margahayu","Ayam & bebek, Aneka nasi",Bekasi Timur,25rb - 50rb,4.6,,https://gofood.link/a/xWvcqUC,0,,
"KFC, Djuanda Bekasi","Cepat saji, Ayam & bebek",Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/a/C5FAEYC,0,https://api.jajanbekasi.web.id/foto/KFC_Djuanda_Bekasi.jpg,gofood_og
"Ayam Gepuk Pak Gembus, Patriot","Ayam & bebek, Aneka nasi",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/u/jbQ72,0,,
Mixue Patriot,"Minuman, Jajanan, Sweets",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/a/DZ9Ms7u,0,,
"Sushi Yay, Summarecon Bekasi","Aneka nasi, Jepang, Cepat saji, Ayam & bebek",Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/C5HPEdY,0,https://api.jajanbekasi.web.id/foto/Sushi_Yay_Summarecon_Bekasi.jpg,gofood_og
"Solaria, Transmart Bekasi Juanda",Aneka nasi,Bekasi Timur,50rb - 100rb,4.7,,https://gofood.link/u/2ljD,0,,
"Garbun Sus, Bekasi Timur","Roti, Jajanan",Bekasi Timur,50rb - 100rb,4.8,,https://gofood.link/a/CDLQbYu,0,https://api.jajanbekasi.web.id/foto/Garbun_Sus_Bekasi_Timur.jpg,gofood_og
"McDonald's, Juanda Bekasi Timur","Cepat saji, Sweets, Jajanan",Bekasi Timur,50rb - 100rb,4.7,,https://gofood.link/a/yM9SSzN,0,https://api.jajanbekasi.web.id/foto/McDonalds_Juanda_Bekasi_Timur.jpg,gofood_og
"Ayam Gepuk Pak Gembus, Pekayon New","Ayam & bebek, Aneka nasi, Cepat saji",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/DdktWTo,0,,
"HokBen, Kitchen Bintara","Jepang, Cepat saji, Ayam & bebek",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/a/B6jhrSy,0,,
"Solaria, Naga Swalayan Pekayon","Aneka nasi, Ayam & bebek, Chinese, Bakso & soto",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/HzddUBo,0,,
"Mie Gacoan, Bekasi Bintara",Bakmie,Bekasi Barat,10rb - 25rb,4.7,,https://gofood.link/a/FwJJNA5,0,,
"Fore Coffee, Taman Galaxy","Kopi, Minuman, Sweets",Bekasi Barat,25rb - 50rb,4.8,,https://gofood.link/a/HZjQQy5,0,,
"Masakan Padang Surya Rasa, Bekasi Selatan",Aneka nasi,Bekasi Selatan,10rb - 25rb,4.8,,https://gofood.link/a/yM8VNPA,0,,
"HokBen, Kitchen Rawalumbu","Jepang, Cepat saji, Ayam & bebek",Rawalumbu,50rb - 100rb,4.8,,https://gofood.link/a/AmZG7eW,0,,
"Ayam Bakar & Ikan Bakar Pak Min, Bekasi Timur","Ayam & bebek, Minuman, Seafood",Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/u/LA198q,0,https://api.jajanbekasi.web.id/foto/Ayam_Bakar_Ikan_Bakar_Pak_Min_Bekasi_Timur.jpg,gofood_og
"SeIndonesia (Sei Sapi Dan Ayam), Lakuliner Galaxy","Aneka nasi, Ayam & bebek, Cepat saji",Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/a/HmXzZX3,0,,
KEBULI JORDAN BEKASI,"Aneka nasi, Cepat saji, Timur Tengah",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/a/BM8zDNQ,0,,
"Moon Chicken (Ayam Goreng Korea), Taman Galaxy","Ayam & bebek, Cepat saji, Jajanan, Korea, Aneka nasi",Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/a/xA3Hfa7,0,,
"Sop Daging Janda Mas Dana, Perumnas 3","Cepat saji, Jajanan, Martabak, Bakso & soto, Aneka nasi, Minuman",Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/u/deZye,0,https://api.jajanbekasi.web.id/foto/Sop_Daging_Janda_Mas_Dana_Perumnas_3.jpg,gofood_og
"Kopi Janji Jiwa & Jiwa Toast, Raya Bintara","Minuman, Kopi, Roti, Jajanan",Bekasi Barat,25rb - 50rb,4.8,,https://gofood.link/u/VA9lL,0,,
"Rumah Makan 99 Seafood, Rawalumbu",Aneka nasi,Rawalumbu,50rb - 100rb,4.7,,https://gofood.link/u/72bR1,0,,
"Solaria, Golden City Bekasi","Aneka nasi, Chinese",Bekasi Utara,50rb - 100rb,4.6,,https://gofood.link/a/CMEu8p7,0,,
"Pizza Hut, Golden City Bekasi","Pizza & pasta, Cepat saji, Barat, Jajanan, Ayam & bebek",Bekasi Utara,>100rb,4.7,,https://gofood.link/u/3yqBa,0,https://api.jajanbekasi.web.id/foto/Pizza_Hut_Golden_City_Bekasi.jpg,gofood_og
"Richeese Factory, Golden City","Cepat saji, Ayam & bebek, Aneka nasi",Bekasi Utara,50rb - 100rb,4.7,,https://gofood.link/a/DNA3feb,0,https://api.jajanbekasi.web.id/foto/Richeese_Factory_Golden_City.jpg,gofood_og
"Mie Gacoan, Golden City",Bakmie,Bekasi Utara,10rb - 25rb,4.6,,https://gofood.link/a/G3Fs9ib,0,,
"Republic Kebab Premium, Jaka Setia","Jajanan, Cepat saji, Timur Tengah",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/F1yzgD7,0,,
"Sate Madura Cak Bakrie, Rawalumbu","Sate, Aneka nasi, Minuman",Rawalumbu,25rb - 50rb,4.8,,https://gofood.link/a/yM9AQdu,0,,
"Mixue, Galaxy Bekasi",Minuman,Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/DaGpH3L,0,,
"KFC, Kota Bintang",Cepat saji,Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/u/MzPe5,0,https://api.jajanbekasi.web.id/foto/KFC_Kota_Bintang.jpg,gofood_og
"Ayam Geprek Gold Chick, Jatimulya","Cepat saji, Ayam & bebek, Aneka nasi",Rawalumbu,25rb - 50rb,4.7,,https://gofood.link/u/pzr0vG,0,,
"Solaria, Grand Kota Bintang Bekasi",Cepat saji,Bekasi Barat,50rb - 100rb,4.7,,https://gofood.link/a/DLt2G11,0,,
"YOSHINOYA BEEF BOWL, Grand Kota Bintang","Jepang, Cepat saji, Ayam & bebek, Aneka nasi, Kopi",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/u/NMlM,0,https://api.jajanbekasi.web.id/foto/YOSHINOYA_BEEF_BOWL_Grand_Kota_Bintang.jpg,gofood_og
"Kopi Janji Jiwa & Jiwa Toast, Golden City","Kopi, Sweets, Minuman, Roti, Jajanan",Bekasi Utara,25rb - 50rb,4.7,,https://gofood.link/a/DaGCMnw,0,,
"HokBen, Kitchen Kemang Pratama","Cepat saji, Jepang",Rawalumbu,50rb - 100rb,4.8,,https://gofood.link/a/C1Vsobh,0,https://api.jajanbekasi.web.id/foto/103_HokBen_Kitchen_Kemang_Pratama.jpg,cached
"Pizza Hut Delivery - PHD, Nusantara Raya Bekasi","Cepat saji, Pizza & pasta, Jajanan, Barat, Ayam & bebek",Bekasi Timur,>100rb,4.7,,https://gofood.link/u/d72P,0,,
"Richeese Factory, Kemang Pratama","Ayam & bebek, Aneka nasi, Cepat saji",Rawalumbu,50rb - 100rb,4.7,,https://gofood.link/a/FUhxyvW,0,,
Mixue Nusantara Raya,"Minuman, Sweets",Bekasi Timur,25rb - 50rb,4.7,,https://gofood.link/a/EaNypgN,0,,
"Kopi Kenangan, Ruko Galaxy Bekasi","Minuman, Kopi, Sweets, Roti, Jajanan",Bekasi Selatan,25rb - 50rb,4.8,,https://gofood.link/a/znaFJAY,0,https://api.jajanbekasi.web.id/foto/Kopi_Kenangan_Ruko_Galaxy_Bekasi.jpg,gofood_og
"Janji Jiwa, Grand Galaxy City Bekasi","Kopi, Roti, Minuman, Jajanan",Bekasi Selatan,25rb - 50rb,4.7,,https://gofood.link/a/yHpxuTA,0,,
"Ayam Gepuk Pak Gembus, Galaxy","Aneka nasi, Ayam & bebek",Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/a/yEGNYkW,0,,
"Gamchi, Potato Cheese Bread, Bekasi Selatan",Jajanan,Bekasi Selatan,50rb - 100rb,4.7,,https://gofood.link/a/Eu4y8Dw,0,,
"Jatinangor House, Jatibening",Ayam & bebek,Bekasi Selatan,25rb - 50rb,4.6,,https://gofood.link/a/JgE7vQd,0,,
"HokBen Kitchen, Perumnas 3 Bekasi","Cepat saji, Jepang",Bekasi Timur,50rb - 100rb,4.7,,https://gofood.link/a/AZrngk3,0,,
"Mixue, Caman Raya","Minuman, Cepat saji, Jajanan",Bekasi Barat,25rb - 50rb,4.7,,https://gofood.link/a/FUgufDA,0,,
"Frozy Land, Rawalumbu","Sweets, Roti, Jajanan",Rawalumbu,25rb - 50rb,4.6,,https://gofood.link/u/bGdy,0,,
"Ayam Bakar Madu & Goreng Kremes MAMA IRA, Bekasi Barat","Ayam & bebek, Aneka nasi",Bekasi Barat,25rb - 50rb,4.8,,https://gofood.link/u/ejQOZ,0,https://api.jajanbekasi.web.id/foto/Ayam_Bakar_Madu_Goreng_Kremes_MAMA_IRA_Bekasi_Barat.jpg,gofood_og
NASI PADANG AMBUN PAGI TELUK PUCUNG,Cepat saji,Bekasi Utara,25rb - 50rb,4.8,,https://gofood.link/a/BVvMyxN,0,,
"Sushi Yay, Taman Galaxy","Jepang, Aneka nasi, Cepat saji, Ayam & bebek",Bekasi Selatan,50rb - 100rb,4.8,,https://gofood.link/a/BkRXYV7,0,https://api.jajanbekasi.web.id/foto/Sushi_Yay_Taman_Galaxy.jpg,gofood_og
"ABD, Ayam Bang Dava, Ayam Geprek & Popcorn, Harapan Indah","Ayam & bebek, Aneka nasi, Cepat saji",Medan Satria,25rb - 50rb,4.7,,https://gofood.link/a/BzkANxj,0,,
"Solaria, Kota Harapan Indah Bekasi",Aneka nasi,Medan Satria,50rb - 100rb,4.8,,https://gofood.link/a/AQuh7yq,0,https://api.jajanbekasi.web.id/foto/Solaria_Kota_Harapan_Indah_Bekasi.jpg,gofood_og
"Keikpop by The Food Chain, Harapan Indah","Sweets, Roti",Medan Satria,50rb - 100rb,4.5,,https://gofood.link/a/zTaPpuy,0,,
"HokBen Kitchen, Sumber Artha","Jepang, Cepat saji",Bekasi Barat,50rb - 100rb,4.8,,https://gofood.link/a/EAYn5aw,0,https://api.jajanbekasi.web.id/foto/HokBen_Kitchen_Sumber_Artha.jpg,gofood_og
"Burger King, Kota Harapan Indah","Cepat saji, Aneka nasi, Jajanan, Ayam & bebek",Medan Satria,50rb - 100rb,4.7,,https://gofood.link/a/yM9XQZW,0,,
